instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,hr
7836,2011-11-28,4,0,11,0,1,1,1,0.44,0.4394,0.88,0.2239,1,4,5,,3
7837,2011-11-28,4,0,11,0,1,1,1,0.44,0.4394,0.82,0.0896,0,4,4,,4
7838,2011-11-28,4,0,11,0,1,1,1,0.4,0.4091,0.87,0,0,34,34,,5
7839,2011-11-28,4,0,11,0,1,1,1,0.42,0.4242,0.82,0.0896,6,98,104,,6
7840,2011-11-28,4,0,11,0,1,1,1,0.42,0.4242,0.88,0,7,270,277,,7
7841,2011-11-28,4,0,11,0,1,1,2,0.42,0.4242,0.94,0,13,394,407,,8
7842,2011-11-28,4,0,11,0,1,1,2,0.44,0.4394,0.88,0.2239,17,191,208,,9
7843,2011-11-28,4,0,11,0,1,1,2,0.48,0.4697,0.77,0.1343,21,86,107,,10
7844,2011-11-28,4,0,11,0,1,1,2,0.52,0.5,0.68,0.1045,11,107,118,,11
7845,2011-11-28,4,0,11,0,1,1,1,0.56,0.5303,0.6,0.1045,13,165,178,,12
7846,2011-11-28,4,0,11,0,1,1,2,0.58,0.5455,0.56,0,25,137,162,,13
7847,2011-11-28,4,0,11,0,1,1,1,0.6,0.6212,0.56,0,14,129,143,,14
7848,2011-11-28,4,0,11,0,1,1,1,0.58,0.5455,0.6,0.1642,18,132,150,,15
7849,2011-11-28,4,0,11,0,1,1,1,0.56,0.5303,0.6,0.194,24,240,264,,16
7850,2011-11-28,4,0,11,0,1,1,1,0.58,0.5455,0.56,0.194,24,444,468,,17
7851,2011-11-28,4,0,11,0,1,1,1,0.56,0.5303,0.64,0.2239,20,396,416,,18
7852,2011-11-28,4,0,11,0,1,1,1,0.54,0.5152,0.73,0.2239,4,260,264,,19
7853,2011-11-28,4,0,11,0,1,1,2,0.54,0.5152,0.73,0.2537,12,206,218,,20
7854,2011-11-28,4,0,11,0,1,1,2,0.54,0.5152,0.77,0.2239,4,152,156,,21
7855,2011-11-28,4,0,11,0,1,1,2,0.52,0.5,0.83,0.1045,7,102,109,,22
7856,2011-11-28,4,0,11,0,1,1,2,0.52,0.5,0.83,0.1343,5,41,46,,23
7857,2011-11-29,4,0,11,0,2,1,1,0.52,0.5,0.83,0,4,18,22,,0
7858,2011-11-29,4,0,11,0,2,1,1,0.52,0.5,0.83,0.0896,1,16,17,,1
7859,2011-11-29,4,0,11,0,2,1,2,0.5,0.4848,0.88,0,0,5,5,,2
7860,2011-11-29,4,0,11,0,2,1,2,0.5,0.4848,0.88,0,0,2,2,,3
7861,2011-11-29,4,0,11,0,2,1,2,0.52,0.5,0.83,0.3284,1,5,6,,4
7862,2011-11-29,4,0,11,0,2,1,1,0.5,0.4848,0.88,0.2836,1,21,22,,5
7863,2011-11-29,4,0,11,0,2,1,1,0.52,0.5,0.83,0.2836,1,88,89,,6
7864,2011-11-29,4,0,11,0,2,1,1,0.52,0.5,0.77,0.2239,12,330,342,,7
7865,2011-11-29,4,0,11,0,2,1,1,0.54,0.5152,0.77,0.2836,9,440,449,,8
7866,2011-11-29,4,0,11,0,2,1,3,0.56,0.5303,0.73,0.4179,5,197,202,,9
7867,2011-11-29,4,0,11,0,2,1,3,0.56,0.5303,0.73,0.4179,2,34,36,,10
7868,2011-11-29,4,0,11,0,2,1,3,0.5,0.4848,0.88,0.2985,1,10,11,,11
7869,2011-11-29,4,0,11,0,2,1,3,0.42,0.4242,0.82,0.4179,1,17,18,,12
7870,2011-11-29,4,0,11,0,2,1,3,0.42,0.4242,0.77,0.2836,0,22,22,,13
7871,2011-11-29,4,0,11,0,2,1,3,0.4,0.4091,0.94,0.194,1,35,36,,14
7872,2011-11-29,4,0,11,0,2,1,3,0.4,0.4091,0.87,0.3284,5,60,65,,15
7873,2011-11-29,4,0,11,0,2,1,3,0.4,0.4091,0.87,0.2239,5,146,151,,16
7874,2011-11-29,4,0,11,0,2,1,2,0.4,0.4091,0.87,0.2985,8,346,354,,17
7875,2011-11-29,4,0,11,0,2,1,2,0.4,0.4091,0.82,0.2985,11,347,358,,18
7876,2011-11-29,4,0,11,0,2,1,2,0.4,0.4091,0.82,0.3284,6,244,250,,19
7877,2011-11-29,4,0,11,0,2,1,2,0.38,0.3939,0.87,0.2537,8,176,184,,20
7878,2011-11-29,4,0,11,0,2,1,2,0.38,0.3939,0.87,0.2537,9,116,125,,21
7879,2011-11-29,4,0,11,0,2,1,1,0.38,0.3939,0.82,0.2985,5,90,95,,22
7880,2011-11-29,4,0,11,0,2,1,1,0.36,0.3333,0.76,0.3881,0,53,53,,23
7881,2011-11-30,4,0,11,0,3,1,1,0.36,0.3333,0.62,0.4179,1,23,24,,0
7882,2011-11-30,4,0,11,0,3,1,1,0.34,0.303,0.66,0.3284,0,8,8,,1
7883,2011-11-30,4,0,11,0,3,1,1,0.32,0.3182,0.7,0.1642,0,5,5,,2
7884,2011-11-30,4,0,11,0,3,1,1,0.32,0.3182,0.7,0.1642,0,1,1,,3
7885,2011-11-30,4,0,11,0,3,1,1,0.3,0.2879,0.75,0.2239,0,5,5,,4
7886,2011-11-30,4,0,11,0,3,1,1,0.28,0.2727,0.81,0.194,1,21,22,,5
7887,2011-11-30,4,0,11,0,3,1,1,0.26,0.2727,0.87,0.1045,3,100,103,,6
7888,2011-11-30,4,0,11,0,3,1,1,0.26,0.2727,0.81,0.1045,9,276,285,,7
7889,2011-11-30,4,0,11,0,3,1,1,0.28,0.2727,0.81,0.194,13,465,478,,8
7890,2011-11-30,4,0,11,0,3,1,1,0.3,0.2879,0.75,0.2836,7,186,193,,9
7891,2011-11-30,4,0,11,0,3,1,1,0.34,0.3182,0.66,0.2239,15,95,110,,10
7892,2011-11-30,4,0,11,0,3,1,1,0.38,0.3939,0.54,0.2985,10,112,122,,11
7893,2011-11-30,4,0,11,0,3,1,2,0.36,0.3333,0.53,0.2836,12,148,160,,12
7894,2011-11-30,4,0,11,0,3,1,2,0.38,0.3939,0.43,0.3582,16,131,147,,13
7895,2011-11-30,4,0,11,0,3,1,2,0.38,0.3939,0.43,0.3582,13,99,112,,14
7896,2011-11-30,4,0,11,0,3,1,1,0.36,0.3333,0.46,0.3284,11,104,115,,15
7897,2011-11-30,4,0,11,0,3,1,1,0.36,0.3333,0.46,0.2836,27,199,226,,16
7898,2011-11-30,4,0,11,0,3,1,2,0.34,0.303,0.49,0.3284,15,365,380,,17
7899,2011-11-30,4,0,11,0,3,1,1,0.34,0.303,0.49,0.3284,7,369,376,,18
7900,2011-11-30,4,0,11,0,3,1,2,0.32,0.303,0.57,0.2836,6,273,279,,19
7901,2011-11-30,4,0,11,0,3,1,2,0.32,0.303,0.57,0.2836,6,184,190,,20
7902,2011-11-30,4,0,11,0,3,1,1,0.32,0.2879,0.53,0.3881,7,128,135,,21
7903,2011-11-30,4,0,11,0,3,1,1,0.3,0.2727,0.56,0.2985,5,82,87,,22
7904,2011-11-30,4,0,11,0,3,1,1,0.28,0.2576,0.52,0.2836,4,46,50,,23
7905,2011-12-01,4,0,12,0,4,1,1,0.28,0.2576,0.52,0.3284,1,19,20,,0
7906,2011-12-01,4,0,12,0,4,1,1,0.26,0.2424,0.6,0.2836,1,9,10,,1
7907,2011-12-01,4,0,12,0,4,1,1,0.26,0.2273,0.56,0.2985,1,8,9,,2
7908,2011-12-01,4,0,12,0,4,1,1,0.26,0.2424,0.56,0.2537,1,6,7,,3
7909,2011-12-01,4,0,12,0,4,1,1,0.26,0.2424,0.56,0.2836,0,1,1,,4
7910,2011-12-01,4,0,12,0,4,1,1,0.26,0.2424,0.56,0.2537,1,23,24,,5
7911,2011-12-01,4,0,12,0,4,1,1,0.24,0.2121,0.65,0.2836,5,92,97,,6
7912,2011-12-01,4,0,12,0,4,1,1,0.24,0.2121,0.65,0.3582,11,265,276,,7
7913,2011-12-01,4,0,12,0,4,1,1,0.26,0.2273,0.6,0.3284,15,462,477,,8
7914,2011-12-01,4,0,12,0,4,1,1,0.3,0.2727,0.52,0.3284,9,215,224,,9
7915,2011-12-01,4,0,12,0,4,1,1,0.32,0.303,0.53,0.2985,7,86,93,,10
7916,2011-12-01,4,0,12,0,4,1,1,0.34,0.3182,0.49,0.2537,7,95,102,,11
7917,2011-12-01,4,0,12,0,4,1,1,0.36,0.3485,0.46,0.2239,9,139,148,,12
7918,2011-12-01,4,0,12,0,4,1,1,0.4,0.4091,0.4,0.2239,17,137,154,,13
7919,2011-12-01,4,0,12,0,4,1,1,0.4,0.4091,0.4,0.2239,20,130,150,,14
7920,2011-12-01,4,0,12,0,4,1,1,0.4,0.4091,0.4,0.2239,10,144,154,,15
7921,2011-12-01,4,0,12,0,4,1,1,0.4,0.4091,0.4,0.194,9,192,201,,16
7922,2011-12-01,4,0,12,0,4,1,1,0.36,0.3485,0.46,0.1343,9,409,418,,17
7923,2011-12-01,4,0,12,0,4,1,1,0.36,0.3636,0.43,0.1045,12,393,405,,18
7924,2011-12-01,4,0,12,0,4,1,1,0.34,0.3485,0.46,0.1045,9,219,228,,19
7925,2011-12-01,4,0,12,0,4,1,1,0.34,0.3485,0.46,0.1045,12,178,190,,20
7926,2011-12-01,4,0,12,0,4,1,1,0.3,0.3182,0.61,0.1045,8,154,162,,21
7927,2011-12-01,4,0,12,0,4,1,1,0.3,0.3333,0.61,0,5,99,104,,22
7928,2011-12-01,4,0,12,0,4,1,1,0.26,0.2879,0.7,0.0896,3,70,73,,23
7929,2011-12-02,4,0,12,0,5,1,1,0.26,0.2879,0.7,0.0896,6,32,38,,0
7930,2011-12-02,4,0,12,0,5,1,1,0.24,0.2879,0.75,0,1,14,15,,1
7931,2011-12-02,4,0,12,0,5,1,1,0.24,0.2879,0.75,0,0,10,10,,2
7932,2011-12-02,4,0,12,0,5,1,1,0.22,0.2727,0.8,0,0,1,1,,3
7933,2011-12-02,4,0,12,0,5,1,1,0.22,0.2727,0.8,0,0,3,3,,4
7934,2011-12-02,4,0,12,0,5,1,1,0.22,0.2576,0.8,0.0896,0,23,23,,5
7935,2011-12-02,4,0,12,0,5,1,1,0.22,0.2727,0.8,0,3,84,87,,6
7936,2011-12-02,4,0,12,0,5,1,1,0.22,0.2576,0.87,0.0896,6,199,205,,7
7937,2011-12-02,4,0,12,0,5,1,1,0.24,0.2879,0.87,0,13,432,445,,8
7938,2011-12-02,4,0,12,0,5,1,1,0.28,0.3182,0.81,0,12,234,246,,9
7939,2011-12-02,4,0,12,0,5,1,1,0.3,0.2879,0.75,0.2239,16,89,105,,10
7940,2011-12-02,4,0,12,0,5,1,1,0.34,0.3333,0.66,0.1642,18,142,160,,11
7941,2011-12-02,4,0,12,0,5,1,1,0.36,0.3485,0.57,0.1343,18,186,204,,12
7942,2011-12-02,4,0,12,0,5,1,1,0.4,0.4091,0.47,0.1343,19,188,207,,13
7943,2011-12-02,4,0,12,0,5,1,1,0.42,0.4242,0.44,0.1045,25,145,170,,14
7944,2011-12-02,4,0,12,0,5,1,1,0.42,0.4242,0.41,0.0896,24,175,199,,15
7945,2011-12-02,4,0,12,0,5,1,1,0.42,0.4242,0.41,0.0896,22,254,276,,16
7946,2011-12-02,4,0,12,0,5,1,1,0.42,0.4242,0.38,0,20,391,411,,17
7947,2011-12-02,4,0,12,0,5,1,1,0.4,0.4091,0.5,0,10,362,372,,18
7948,2011-12-02,4,0,12,0,5,1,1,0.34,0.3182,0.53,0.2537,13,252,265,,19
7949,2011-12-02,4,0,12,0,5,1,1,0.38,0.3939,0.4,0.2836,12,178,190,,20
7950,2011-12-02,4,0,12,0,5,1,1,0.34,0.3333,0.49,0.194,9,102,111,,21
7951,2011-12-02,4,0,12,0,5,1,1,0.32,0.3182,0.53,0.194,7,95,102,,22
7952,2011-12-02,4,0,12,0,5,1,1,0.32,0.303,0.53,0.2836,14,81,95,,23
7953,2011-12-03,4,0,12,0,6,0,1,0.3,0.2879,0.56,0.2537,10,65,75,,0
7954,2011-12-03,4,0,12,0,6,0,1,0.26,0.2576,0.65,0.194,9,62,71,,1
7955,2011-12-03,4,0,12,0,6,0,1,0.26,0.2576,0.65,0.1642,9,41,50,,2
7956,2011-12-03,4,0,12,0,6,0,1,0.24,0.2424,0.7,0.1343,4,5,9,,3
7957,2011-12-03,4,0,12,0,6,0,1,0.22,0.2273,0.75,0.1343,1,7,8,,4
7958,2011-12-03,4,0,12,0,6,0,1,0.24,0.2576,0.7,0.0896,0,6,6,,5
7959,2011-12-03,4,0,12,0,6,0,1,0.24,0.2576,0.65,0.1045,1,10,11,,6
7960,2011-12-03,4,0,12,0,6,0,1,0.22,0.2576,0.75,0.0896,2,24,26,,7
7961,2011-12-03,4,0,12,0,6,0,1,0.24,0.2576,0.75,0.0896,1,62,63,,8
7962,2011-12-03,4,0,12,0,6,0,1,0.26,0.2727,0.7,0.1045,25,99,124,,9
7963,2011-12-03,4,0,12,0,6,0,1,0.32,0.3333,0.61,0.1343,22,173,195,,10
7964,2011-12-03,4,0,12,0,6,0,1,0.32,0.3333,0.57,0.0896,48,227,275,,11
7965,2011-12-03,4,0,12,0,6,0,1,0.36,0.3788,0.5,0,78,280,358,,12
7966,2011-12-03,4,0,12,0,6,0,1,0.36,0.3636,0.5,0.0896,70,222,292,,13
7967,2011-12-03,4,0,12,0,6,0,1,0.36,0.3788,0.46,0,92,251,343,,14
7968,2011-12-03,4,0,12,0,6,0,1,0.38,0.3939,0.46,0,100,237,337,,15
7969,2011-12-03,4,0,12,0,6,0,1,0.38,0.3939,0.46,0,75,230,305,,16
7970,2011-12-03,4,0,12,0,6,0,1,0.36,0.3788,0.62,0,46,186,232,,17
7971,2011-12-03,4,0,12,0,6,0,1,0.34,0.3333,0.53,0.1343,31,193,224,,18
7972,2011-12-03,4,0,12,0,6,0,1,0.3,0.3182,0.61,0.0896,31,144,175,,19
7973,2011-12-03,4,0,12,0,6,0,1,0.3,0.3182,0.61,0.0896,17,110,127,,20
7974,2011-12-03,4,0,12,0,6,0,2,0.3,0.3182,0.61,0.0896,5,104,109,,21
7975,2011-12-03,4,0,12,0,6,0,2,0.32,0.3333,0.61,0.0896,17,97,114,,22
7976,2011-12-03,4,0,12,0,6,0,1,0.3,0.303,0.7,0.1343,12,73,85,,23
7977,2011-12-04,4,0,12,0,0,0,1,0.3,0.3182,0.7,0.1045,19,64,83,,0
7978,2011-12-04,4,0,12,0,0,0,1,0.3,0.3182,0.75,0.0896,20,54,74,,1
7979,2011-12-04,4,0,12,0,0,0,1,0.26,0.303,0.81,0,11,51,62,,2
7980,2011-12-04,4,0,12,0,0,0,1,0.28,0.3182,0.75,0,7,34,41,,3
7981,2011-12-04,4,0,12,0,0,0,1,0.26,0.303,0.87,0,2,9,11,,4
7982,2011-12-04,4,0,12,0,0,0,1,0.26,0.303,0.81,0,2,2,4,,5
7983,2011-12-04,4,0,12,0,0,0,1,0.24,0.2879,0.93,0,1,3,4,,6
7984,2011-12-04,4,0,12,0,0,0,1,0.26,0.303,0.87,0,3,23,26,,7
7985,2011-12-04,4,0,12,0,0,0,1,0.26,0.303,0.87,0,7,48,55,,8
7986,2011-12-04,4,0,12,0,0,0,1,0.3,0.3333,0.81,0,12,114,126,,9
7987,2011-12-04,4,0,12,0,0,0,1,0.32,0.3333,0.81,0.1343,36,180,216,,10
7988,2011-12-04,4,0,12,0,0,0,1,0.34,0.3333,0.81,0.1642,48,206,254,,11
7989,2011-12-04,4,0,12,0,0,0,1,0.36,0.3485,0.81,0.1642,82,247,329,,12
7990,2011-12-04,4,0,12,0,0,0,1,0.4,0.4091,0.66,0.2239,88,269,357,,13
7991,2011-12-04,4,0,12,0,0,0,1,0.42,0.4242,0.62,0.1343,77,246,323,,14
7992,2011-12-04,4,0,12,0,0,0,1,0.42,0.4242,0.62,0.194,69,227,296,,15
7993,2011-12-04,4,0,12,0,0,0,1,0.42,0.4242,0.58,0.2239,64,266,330,,16
7994,2011-12-04,4,0,12,0,0,0,1,0.38,0.3939,0.76,0.1343,38,207,245,,17
7995,2011-12-04,4,0,12,0,0,0,1,0.38,0.3939,0.71,0,10,161,171,,18
7996,2011-12-04,4,0,12,0,0,0,1,0.38,0.3939,0.76,0,15,158,173,,19
7997,2011-12-04,4,0,12,0,0,0,1,0.36,0.3485,0.76,0.1343,8,116,124,,20
7998,2011-12-04,4,0,12,0,0,0,1,0.36,0.3636,0.81,0.1045,7,65,72,,21
7999,2011-12-04,4,0,12,0,0,0,1,0.34,0.3485,0.87,0.1045,5,59,64,,22
8000,2011-12-04,4,0,12,0,0,0,1,0.34,0.3485,0.87,0.1045,3,42,45,,23
8001,2011-12-05,4,0,12,0,1,1,1,0.32,0.3333,0.87,0.0896,3,21,24,,0
8002,2011-12-05,4,0,12,0,1,1,1,0.32,0.3485,0.87,0,2,10,12,,1
8003,2011-12-05,4,0,12,0,1,1,1,0.32,0.3485,0.87,0,0,8,8,,2
8004,2011-12-05,4,0,12,0,1,1,1,0.32,0.3485,0.87,0,0,2,2,,3
8005,2011-12-05,4,0,12,0,1,1,1,0.3,0.3182,0.87,0.1045,0,7,7,,4
8006,2011-12-05,4,0,12,0,1,1,1,0.3,0.3182,0.87,0.1045,1,24,25,,5
8007,2011-12-05,4,0,12,0,1,1,1,0.3,0.3182,0.93,0.0896,1,89,90,,6
8008,2011-12-05,4,0,12,0,1,1,1,0.32,0.3485,0.9,0,9,274,283,,7
8009,2011-12-05,4,0,12,0,1,1,1,0.32,0.3485,0.93,0,12,392,404,,8
8010,2011-12-05,4,0,12,0,1,1,2,0.36,0.3636,0.87,0.0896,12,178,190,,9
8011,2011-12-05,4,0,12,0,1,1,2,0.36,0.3636,0.87,0.0896,9,78,87,,10
8012,2011-12-05,4,0,12,0,1,1,2,0.36,0.3636,0.87,0.0896,17,106,123,,11
8013,2011-12-05,4,0,12,0,1,1,2,0.4,0.4091,0.76,0.1045,29,125,154,,12
8014,2011-12-05,4,0,12,0,1,1,2,0.42,0.4242,0.71,0.0896,18,153,171,,13
8015,2011-12-05,4,0,12,0,1,1,2,0.46,0.4545,0.67,0,7,126,133,,14
8016,2011-12-05,4,0,12,0,1,1,2,0.46,0.4545,0.72,0.0896,16,132,148,,15
8017,2011-12-05,4,0,12,0,1,1,1,0.5,0.4848,0.63,0.0896,10,238,248,,16
8018,2011-12-05,4,0,12,0,1,1,1,0.42,0.4242,0.77,0,16,430,446,,17
8019,2011-12-05,4,0,12,0,1,1,1,0.44,0.4394,0.77,0,13,386,399,,18
8020,2011-12-05,4,0,12,0,1,1,2,0.46,0.4545,0.77,0,13,295,308,,19
8021,2011-12-05,4,0,12,0,1,1,2,0.46,0.4545,0.82,0.1045,15,190,205,,20
8022,2011-12-05,4,0,12,0,1,1,2,0.44,0.4394,0.88,0.0896,10,166,176,,21
8023,2011-12-05,4,0,12,0,1,1,2,0.44,0.4394,0.88,0.1343,12,94,106,,22
8024,2011-12-05,4,0,12,0,1,1,2,0.46,0.4545,0.88,0.1343,8,54,62,,23
8025,2011-12-06,4,0,12,0,2,1,2,0.5,0.4848,0.77,0.2985,3,25,28,,0
8026,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,0.88,0.2985,2,14,16,,1
8027,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,0.87,0.194,0,3,3,,2
8028,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,0.87,0.194,0,3,3,,3
8029,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,0.88,0.2239,0,7,7,,4
8030,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,0.88,0.2239,0,20,20,,5
8031,2011-12-06,4,0,12,0,2,1,2,0.44,0.4394,0.94,0.2836,5,81,86,,6
8032,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,0.94,0.194,7,227,234,,7
8033,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,0.94,0.194,13,401,414,,8
8034,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,0.94,0.2239,4,200,204,,9
8035,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,0.94,0.2836,6,44,50,,10
8036,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,0.94,0.2537,4,28,32,,11
8037,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,1,0.2239,5,50,55,,12
8038,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,1,0.194,6,65,71,,13
8039,2011-12-06,4,0,12,0,2,1,3,0.48,0.4697,1,0.2239,6,69,75,,14
8040,2011-12-06,4,0,12,0,2,1,3,0.5,0.4848,1,0.194,2,43,45,,15
8041,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,1,0.2537,4,84,88,,16
8042,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,1,0.2239,13,249,262,,17
8043,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,1,0.2836,17,287,304,,18
8044,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,1,0.2985,10,223,233,,19
8045,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,1,0.2985,3,107,110,,20
8046,2011-12-06,4,0,12,0,2,1,2,0.44,0.4394,1,0.194,6,108,114,,21
8047,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,1,0.1642,5,82,87,,22
8048,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,1,0.1642,5,48,53,,23
8049,2011-12-07,4,0,12,0,3,1,1,0.44,0.4394,1,0.194,3,30,33,,0
8050,2011-12-07,4,0,12,0,3,1,2,0.46,0.4545,1,0.2537,4,9,13,,1
8051,2011-12-07,4,0,12,0,3,1,3,0.46,0.4545,1,0.2239,2,4,6,,2
8052,2011-12-07,4,0,12,0,3,1,3,0.46,0.4545,1,0.2239,0,3,3,,3
8053,2011-12-07,4,0,12,0,3,1,3,0.46,0.4545,1,0.1642,0,1,1,,4
8054,2011-12-07,4,0,12,0,3,1,3,0.46,0.4545,1,0.1642,0,3,3,,5
8055,2011-12-07,4,0,12,0,3,1,3,0.48,0.4697,1,0.4179,0,18,18,,6
8056,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1,0.1045,3,43,46,,7
8057,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1,0,6,80,86,,8
8058,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1,0.2537,0,64,64,,9
8059,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1,0.0896,1,32,33,,10
8060,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1,0.0896,3,47,50,,11
8061,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1,0.1343,4,29,33,,12
8062,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1,0.194,5,28,33,,13
8063,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1,0.194,1,24,25,,14
8064,2011-12-07,4,0,12,0,3,1,3,0.42,0.4242,0.94,0.2239,5,25,30,,15
8065,2011-12-07,4,0,12,0,3,1,3,0.42,0.4242,0.94,0.194,3,28,31,,16
8066,2011-12-07,4,0,12,0,3,1,3,0.4,0.4091,1,0.3284,4,48,52,,17
8067,2011-12-07,4,0,12,0,3,1,3,0.4,0.4091,0.94,0.2985,3,48,51,,18
8068,2011-12-07,4,0,12,0,3,1,3,0.34,0.2879,0.87,0.6418,2,31,33,,19
8069,2011-12-07,4,0,12,0,3,1,3,0.34,0.2879,0.87,0.6418,1,25,26,,20
8070,2011-12-07,4,0,12,0,3,1,3,0.3,0.2576,0.87,0.5224,0,6,6,,21
8071,2011-12-07,4,0,12,0,3,1,3,0.24,0.197,0.93,0.4478,0,13,13,,22
8072,2011-12-07,4,0,12,0,3,1,1,0.24,0.2121,0.93,0.3881,0,16,16,,23
8073,2011-12-08,4,0,12,0,4,1,2,0.26,0.2273,0.87,0.2985,0,21,21,,0
8074,2011-12-08,4,0,12,0,4,1,1,0.26,0.2273,0.81,0.3582,1,6,7,,1
8075,2011-12-08,4,0,12,0,4,1,1,0.28,0.2727,0.65,0.2239,0,4,4,,2
8076,2011-12-08,4,0,12,0,4,1,1,0.26,0.2273,0.6,0.2985,0,1,1,,3
8077,2011-12-08,4,0,12,0,4,1,2,0.24,0.197,0.6,0.4627,0,2,2,,4
8078,2011-12-08,4,0,12,0,4,1,1,0.22,0.2121,0.64,0.2239,0,12,12,,5
8079,2011-12-08,4,0,12,0,4,1,1,0.22,0.2121,0.55,0.2836,0,71,71,,6
8080,2011-12-08,4,0,12,0,4,1,1,0.22,0.2121,0.6,0.2239,11,233,244,,7
8081,2011-12-08,4,0,12,0,4,1,1,0.22,0.2121,0.55,0.2836,11,418,429,,8
8082,2011-12-08,4,0,12,0,4,1,1,0.24,0.2121,0.52,0.3881,7,218,225,,9
8083,2011-12-08,4,0,12,0,4,1,1,0.26,0.2273,0.52,0.3284,1,109,110,,10
8084,2011-12-08,4,0,12,0,4,1,1,0.28,0.2727,0.52,0.2537,6,100,106,,11
8085,2011-12-08,4,0,12,0,4,1,1,0.28,0.2576,0.52,0.3284,8,148,156,,12
8086,2011-12-08,4,0,12,0,4,1,1,0.3,0.2727,0.49,0.3582,9,115,124,,13
8087,2011-12-08,4,0,12,0,4,1,1,0.32,0.303,0.45,0.2537,16,121,137,,14
8088,2011-12-08,4,0,12,0,4,1,1,0.32,0.3333,0.45,0.1343,19,98,117,,15
8089,2011-12-08,4,0,12,0,4,1,1,0.32,0.3182,0.45,0.194,7,201,208,,16
8090,2011-12-08,4,0,12,0,4,1,1,0.3,0.3182,0.49,0.1045,10,321,331,,17
8091,2011-12-08,4,0,12,0,4,1,1,0.28,0.2727,0.52,0.2239,12,306,318,,18
8092,2011-12-08,4,0,12,0,4,1,1,0.26,0.2727,0.56,0.1045,12,220,232,,19
8093,2011-12-08,4,0,12,0,4,1,1,0.26,0.2727,0.6,0.1045,5,170,175,,20
8094,2011-12-08,4,0,12,0,4,1,1,0.28,0.303,0.61,0.0896,4,135,139,,21
8095,2011-12-08,4,0,12,0,4,1,1,0.26,0.2727,0.65,0.1343,8,84,92,,22
8096,2011-12-08,4,0,12,0,4,1,1,0.24,0.2576,0.7,0.1045,3,58,61,,23
8097,2011-12-09,4,0,12,0,5,1,1,0.24,0.2879,0.65,0,8,26,34,,0
8098,2011-12-09,4,0,12,0,5,1,1,0.24,0.2879,0.65,0,2,12,14,,1
8099,2011-12-09,4,0,12,0,5,1,1,0.24,0.2879,0.7,0,2,10,12,,2
8100,2011-12-09,4,0,12,0,5,1,1,0.22,0.2727,0.8,0,1,5,6,,3
8101,2011-12-09,4,0,12,0,5,1,1,0.22,0.2727,0.8,0,1,1,2,,4
8102,2011-12-09,4,0,12,0,5,1,1,0.22,0.2727,0.8,0,0,20,20,,5
8103,2011-12-09,4,0,12,0,5,1,1,0.22,0.2576,0.8,0.0896,1,62,63,,6
8104,2011-12-09,4,0,12,0,5,1,1,0.22,0.2576,0.75,0.0896,4,195,199,,7
8105,2011-12-09,4,0,12,0,5,1,1,0.24,0.2879,0.81,0,7,378,385,,8
8106,2011-12-09,4,0,12,0,5,1,1,0.26,0.2879,0.81,0.0896,8,256,264,,9
8107,2011-12-09,4,0,12,0,5,1,2,0.3,0.303,0.7,0.1642,11,115,126,,10
8108,2011-12-09,4,0,12,0,5,1,1,0.32,0.303,0.7,0.2537,15,121,136,,11
8109,2011-12-09,4,0,12,0,5,1,1,0.36,0.3333,0.57,0.2985,27,146,173,,12
8110,2011-12-09,4,0,12,0,5,1,1,0.38,0.3939,0.5,0.194,27,141,168,,13
8111,2011-12-09,4,0,12,0,5,1,1,0.38,0.3939,0.46,0.2836,24,163,187,,14
8112,2011-12-09,4,0,12,0,5,1,1,0.38,0.3939,0.46,0.2836,29,160,189,,15
8113,2011-12-09,4,0,12,0,5,1,1,0.36,0.3485,0.62,0.1343,24,226,250,,16
